"","gene_name","tissue type (LS/NL/HC)","individual","SCORAD","EASI","quarter","anatomic region","gender","unexplained"
"874","OVCH2",0.255702069083756,0.17263112118922,0.0873959260014753,0.0290701517085752,0,0,0,0.455200732016973
"875","TPH1",0.459830425945764,0.112659428326948,0.111470913683195,0.00215618635942801,0.0173077946064019,0.00124225962495821,1.59985847960949e-10,0.29533299129332
"876","SAA2",0.0117869817597411,0,0.000370582255089678,0.00498557179312421,0,0,0,0.982856864192045
"877","SAA1",0.0424393608630614,0.0196286646143301,0.000220179452067682,0.000511625387139924,0,2.10283166361109e-10,7.54090199324224e-10,0.937200168719028
"878","NELL1",0.0259040364756776,0.116128041357382,0.0217832468754976,0.000212248071417499,0,0,1.00679877986677e-10,0.835972427119346
"879","SVIP",0.450050539465195,0.110854725621276,0.0703980156863984,0.000729394284934894,4.66332953187237e-11,4.56614477540241e-11,1.75398047084652e-05,0.367949785045192
"880","LUZP2",0.022969360970286,0.310817576799807,0.0417612321674027,0.00896288088767969,0,0,0,0.615488949174825
"881","KIF18A",0.019841920978653,0.0153140768960904,0.0175123636391642,0.00472104419792804,0.0214497638235347,0,3.67630789162801e-09,0.921160826788322
"882","ELF5",0.0666734571502564,0.316849534280367,0.0431520262377162,0.000497856118019311,0,0.03878247126837,8.11299089740883e-10,0.534044654133972
"883","EHF",0.366703876032977,0.251394153862379,0.000729570817324987,0.00135838161969606,0,0.0347212514262886,1.39241065935966e-10,0.345092766102093
"884","LINC02687",0.358331946708443,0.262738768927713,0.00929194211966733,0.00030806634647256,0,0.0909476764804571,1.02396856021342e-09,0.278381598393279
"885","CHST1",0.0675082664114781,0.0987915281257492,0.0167937407495296,0.00582070947827868,0,0,1.56225818569004e-10,0.811085755078739
"886","CHRM4",0.663588331802924,0.0385013312609091,0.033706720285268,0.00168771328661603,0,0.00351218281750225,0,0.259003720546781
"887","LRP4",0.45992028338426,0.0172330222675756,0.0420828471132081,0.00684905066977941,0,0.0372138890060579,0.0404373359785099,0.396263571580609
"888","FOLH1",0.0105700768005589,0.291840855954893,0.00569594472467841,0.00621334268286773,0,0,7.99634367435461e-11,0.685679779757039
"889","TIMM10",2.55257387697055e-08,0.447641317829467,0.000916131622452729,0.00122181248146289,4.20801907858883e-10,0,3.34585289706543e-10,0.550220711785492
"890","GLYATL2",0.0584040592175897,8.5661570359205e-10,6.20033960378785e-06,0.00119702094755177,0,0.127374262482553,0,0.813018456156086
"891","MPEG1",0.0850190603609216,0.0791014228973726,0.00769994704012941,0.0151101900664299,0.0621088452559607,0.0843564657734822,2.11185767940585e-10,0.666604068394518
"892","TCN1",0.471453813531057,0.228067375280246,0.0111697491743556,0.0095160989679886,0,0.090383417425304,5.68107431754826e-09,0.189409539939975
"893","MS4A6A",0.216271389926125,0.195066556053883,0.000237682187580775,0.00263482077491205,0.0494633343424399,0.00857151322550292,4.73943767504744e-08,0.52775465609518
"894","MS4A4A",0.069987940406502,0.285359040311122,0.000586416954855997,0.00384590278246507,0.0553323002211769,0.00597216399438927,0,0.578916235329489
"895","MS4A7",0.267732240345914,0.203354122280388,0.00021882234898411,0.000508680085273163,0.0812090961802878,6.13162237814997e-10,7.16669394045933e-11,0.446977038074324
"896","MS4A14",0.137161020093117,0.0733564663570448,0.00755066334852741,0.00131825959584245,0.0667643663351535,0,7.62710561398191e-11,0.713849224194044
"897","PTGDR2",0,0,0.0230580518044356,0.0206244191282956,0.00413538192378452,0.0569847464478251,0,0.895197400695659
"898","ZP1",0.0118945339109349,0.0638059944637688,0.00363577705875297,0.000100419008336339,0.0060841679253887,0,0.0573954560269588,0.857083651605859
"899","TMEM132A",0.0371771661824481,0.0601704033455711,0.030694216262214,0.0105734490536089,0.0130101919880252,1.25159345033531e-09,2.68958157056021e-05,0.848347676100834
"900","SLC15A3",0.130413815856811,0.0599853455228592,0.000435423506870454,5.3172654623456e-05,0.0066364729544709,0.0150877276297984,3.53702044569403e-10,0.787388041520865
"901","CD6",0.336146426355328,0.0191769673782485,0.000278199557913969,2.43739558650213e-06,0,1.93885735021136e-09,0,0.644395967374065
"902","CD5",0.0943906093719584,0.0809930159545482,0.00430382590567208,0.00312548729812332,9.8827476166041e-11,0,3.08282642152599e-10,0.817187061062588
"903","PPP1R32",0.364012783892484,0.0413234765432844,0.0298130162748693,0.000725511094697619,0,0.00984259709200931,0.106984434927894,0.447298180174761
"904","FADS2",0.0873377425297864,0.0800756121024455,0.000306892060622943,0.0116321539541565,0.0254337657180787,8.71970851714614e-11,0,0.795213833547713
"905","FADS1",0.0614727221189662,0.0509129023647636,0.006662881808639,0.00605564755424364,0.0259898357521991,1.77970182336804e-10,0.00763173036569509,0.841274279857523
"906","CHRM1",0.373423368944266,0.0368419651537783,0.0784625769444278,0.0183956697959262,9.64575344883638e-11,9.68672780923508e-11,1.78799291574918e-09,0.492876417180284
"907","PLAAT5",0,0.189923939736416,0.0227232639915846,0.0161548525388534,0.00215456431764191,4.19137267434517e-10,1.08830475564422e-05,0.76903249594881
"908","FERMT3",0.24460518238902,0.126176401807732,0.00813510189779868,0.00197892321860569,7.32657715897746e-10,0.0607917743237138,6.23780737013222e-10,0.558312615006692
"909","RPS6KA4",0.015273532388094,0.0602338787856413,0.000344650165887439,0.0258623710717312,0.0467428251561268,0,9.46404284319721e-11,0.851542742337879
"910","RASGRP2",0.302198618623353,0.0183109766589148,0.0175451298853423,0.0347241557780414,0.0235676455600079,0,0,0.60365347349434
"911","CDCA5",0.0587419070622279,0,0.0286797931764093,0.00698104733248785,0.000763106333958875,0,0,0.904834146094916
"912","FOSL1",0.317810232954722,0.0927717070174178,0.0081199107478718,0.00402345374855896,0.00109965443304482,0.0500522922246822,0,0.526122748873703
"913","SYT12",0.172710875093418,0.175583674718756,0.00137602932962694,0.00181901041182981,0,0.249279085995775,0,0.399231324450594
"914","TBC1D10C",0.18850971346413,0.0828539699177693,0.000408212743213313,0.000890990281018015,0,0.0916985079778695,0,0.635638605616
"915","PITPNM1",0.193739010620975,0.0393960651696248,0.0750891388767602,0.00600979730561066,4.62068424238325e-10,0,2.32590566961468e-10,0.68576598733237
"916","GAL",0,0.0950124407885398,0.0010172510217477,0.00797481081122529,0.0453024954717923,0,0,0.850693001906695
"917","MYEOV",0.373016481832343,0.106602735856263,0.0252793506706372,0.00490003328982116,0.00968459735244122,0,0.0316551290385635,0.448861671959931
"918","LINC02747",0.534157664239923,0.0166191069846405,0.00422301567201774,0.000573466290172923,0,0,5.07371891128475e-11,0.444426746762509
"919","CCND1",0.522215533952035,0.0945263817725094,0.0360181633180989,0.00619611287615406,0.0218090311751917,0.0427554797320378,0.0518344388396069,0.224644858334367
"920","P2RY2",0.191528819496357,0.0563858368006025,0.013807154627037,0.00480396704812386,0,0,0,0.73347422202788
"921","P2RY6",0.24832817134683,0.153232146368982,0.00689694015660701,0.00148207126099284,0,0.0750606539792995,0,0.515000016887289
"922","P4HA3",2.35844015429954e-09,0.126534690512473,0.0199167537660646,0.00262751321941022,0.0110237089029579,0,0,0.839897331240654
"923","MOGAT2",0.0767386150875915,0.0442763834308701,0.00563797443130825,0.0057717473478571,0.0569058551030414,0.017906634488283,0,0.792762790111049
"924","LRRC32",0.128105018096465,0.30327224414482,0.0183584261607583,0.00845009519251445,0.0581104189861392,2.04450912045533e-09,6.42506983117317e-10,0.483703794732287
"925","MYO7A",0.0516406185183294,0.0517548673474377,1.67149413610552e-06,0.00192484105786439,0.000228805771088928,0,0,0.894449195811143
"926","THRSP",0.0193057465643393,0.102441777128598,0.00144057881259064,0.00240113348844033,0.0302574086203396,0,0,0.844153355385692
"927","KCTD21",0,0.0726055556979261,0.0032153184755299,0.00235291387922944,0,0,0,0.921826211947315
"928","DLG2",0.413245722953928,0.0173782739710286,0.0709650040828388,0.0167196332242377,0,0.00219486985140072,0,0.479496495916566
"929","CTSC",0.470646207842733,0.138910920858813,0.0600664353936781,0.00202357662272937,0.0107501265567065,0,7.83093199351614e-09,0.317602724894408
"930","NOX4",0.0884684577846687,0.207603729851841,0.0319983015593323,0.000765910955873177,0.0289976202571305,1.24388038222082e-10,0,0.642165979466766
"931","HEPHL1",0.349330311582216,0.20298423951854,0.0214518109385022,0.00167966519515581,0,0.0558232294530137,5.53818566971266e-07,0.368730189494006
"932","CEP126",0.466429777467802,0.0641865431833704,0.0513754353750665,0.00156273681025536,0.0006412885946896,8.87948621252023e-10,1.7526089092085e-07,0.415804042419976
"933","BIRC3",0.0426183015705578,0.0956150105158672,0.0133219502998499,0.00713911527588982,0.00151883763748535,1.26448218283552e-08,0,0.839786772055528
"934","MMP12",0.342918880164022,0.17796691100567,0.000365725903159689,0.0138510259092471,0.0132865833104907,0.0259300831405952,0,0.425680790566816
"935","GRIA4",0.213752657854078,0.0346074250339061,0.0820954670962594,0.011337002988434,4.04008339111551e-09,0.0581224706284723,0.0450914909200544,0.554993481438713
"936","SLN",0.424031268796893,0.0226107144603524,0.00117206537024129,0.0437307704792441,0,0.0450246131590525,0.00129986532831505,0.462130702405902
"937","HTR3A",0.112001323376849,0.300935991055733,0.00482852024216973,0.000933003369956511,0.0291869679580198,0,0.00174720706187462,0.550366986935398
"938","ZBTB16",0.279509168396554,0.256357756011473,0.157746059012079,0.00966221150970716,1.58601088390937e-09,0.055090425557437,1.85447243951901e-09,0.241634376072266
"939","FXYD6",0.424827696038835,0.00713921783743657,0.0252605266572019,0.00840309467857339,0.0198647943562228,0.00894109535906461,0,0.505563575072666
"940","IL10RA",0.246042644877621,0.0873614901652158,0.00119941261672037,0.01642375551108,0.0128371241553404,0.0439695621014395,1.39310205561967e-10,0.592166010433273
"941","TMPRSS4",0.383808873324984,0.233949390158544,0.0119662470139131,0.00419995126313147,1.65301302803995e-09,0.0678713914685976,0.0142256781501837,0.283978466967633
"942","JAML",0.409048411747104,0.0348076191702631,0.00222575908283282,0.00107726135137214,0,0.0843555036221745,0,0.468485445026253
"943","MPZL2",0.184484269224187,0.260703086210841,0.019148516769491,0.0192973952391436,0.00641226781260845,0.0576011157358756,2.25175653266609e-09,0.452353346756096
"944","CD3E",0.290898500065637,0.059407546816616,2.06060133370766e-07,0.000249022379322739,0,2.04686421815354e-10,0.00595178278207128,0.643492941691533
"945","CD3D",0.316890854490594,0.102647665877041,3.69359413510862e-05,0.000143460141502194,5.62383658558816e-10,0.00971529284431706,1.82831314495801e-09,0.570565788314499
"946","CD3G",0.264223659388456,0.0509271447915049,0.00196185276578485,1.10915866288458e-06,0,0.0775028514674955,0,0.605383382428096
"947","H2AX",0.0663428568225177,0.00645165357654134,0.0241309969770163,0.0219996415611887,0,0,0,0.881074851062736
"948","ABCG4",0.514021788410616,0.13991363388779,0.0354756039621468,0.00956190857246629,0,0.0462882269497504,5.22043719296236e-11,0.254738838165026
"949","NLRX1",0.286361283112132,0.217679647552535,0.043597352456823,6.58298273279289e-05,8.33858551431371e-11,0.0897225259905885,0,0.362573360977207
"950","THY1",0.341690307640046,0.224006200081716,0.0164236734524193,0.00820505393040186,0.0124353697775758,0.0522804924983779,0,0.344958902619463
"951","GRIK4",0.267593817054904,0.229459453495371,0.0356829250083348,0.00418660891131609,0,1.60324379301049e-09,0,0.46307719392683
"952","CRTAM",0.0742452909238365,0.037108213889877,0.0045997591103554,0.00930998261880963,0,0,0.0351394481807437,0.839597305276378
"953","GRAMD1B",0.0663527834352253,0,0.011354845179517,0.00316127797475433,0,0,1.85980377390424e-10,0.919131093224523
"954","ACRV1",0.100812092859334,0,0.0168348016853979,0.00521923380199192,3.33470597545318e-10,0.030563863117232,0,0.846570008202573
"955","ETS1",0.130395873133356,0,0.0254039302638658,0.00146859352334828,0.0336255592374281,0,0.0622519628590512,0.74685408098295
"956","SENCR",0.124814518656346,0,0.000144870585545479,0.000241336666540304,0,0.10903492707479,0.0067532167045736,0.759011130312205
"957","LINC01395",0.0388660326295009,0.213555200480772,0.00648192212062245,0.00842638961026319,0.000443675434146475,0,1.94296964236386e-10,0.732226779530398
"958","TMEM45B",0.304383698293142,0.32504843133828,0.000218812521160402,0.0329719527764684,0.00747571821751229,0,3.73274962246235e-11,0.329901386816109
"959","NTM",0.58675409640005,0.0713303842162186,1.90948802491436e-07,0.00540939983452408,0,5.37611493359249e-11,0,0.336505928546643
"960","TIGAR",0.0713066912975467,0.255968407393359,0.00197944449360383,0.0191637460198506,0.0460916219628181,0.0136952162435139,0,0.591794872589308
"961","VWF",0.260333776085061,0.131389876078741,0.0166820961593322,0.0104420299036332,0.0292240977558863,0,0.0263087573333007,0.525619366684045
"962","CD27",0.193253464445697,0.136259161399577,0.0022024971017536,0.000109466807134097,0,0.161363595679493,7.09879799594986e-09,0.506811807467548
"963","RBP5",0.172426588325988,0.291247922082158,0.0328703027493819,0.000269630134330516,0.0244757741202149,4.59566062190392e-11,0.0451842939724494,0.433525488569521
"964","CD163",0.160311451547041,0.188318807867043,0.000428458170509146,6.03138472890177e-05,0.0405919839406746,0.00642554773964437,1.86004866332362e-08,0.603863418287312
"965","SLC2A3",0.113116330148469,0.0716585567190774,0.0110221496513136,1.04828622658084e-05,1.0307037779335e-10,1.53460631607187e-10,0.0625724165115373,0.741620063850806
"966","C3AR1",0.153337906529825,0.126526223652142,0.00332230972951559,0.00163536290394912,0.0334212609278896,0.0803728876223972,0,0.601384048634281
"967","LINC00937",0.392287678855651,0,0.00423018338409534,0.00155438289843018,9.08323650675633e-11,0.0292039216003982,0.0769338649097003,0.495789968260893
"968","KLRB1",0.166873937741734,0.0667491387956478,0.00151655384462462,0.00133249235214475,0,0.115717166374384,0.0079266956877514,0.639884015203713
"969","CD69",0.111102194910782,0.0975594937238001,0.0115251565755874,0.0108092678822378,0,0,0.0522225976918104,0.716781289215783
"970","KLRF2",0.501886167582246,0.0294773155402452,0.0233245905861376,0.00448054292021164,8.55192426577027e-06,8.68027555063792e-08,0.0184412781384227,0.422381466505716
"971","CLEC2A",0.387132700230286,0.0409142219557642,0.0372067991435971,0.00996171518489337,6.9053615692647e-11,0,0,0.524784563416406
"972","CLEC9A",0.250987875399287,0.0499443296337727,0.00595091473813469,0.0111742153476115,0.0113282134819397,0.0631325362112227,8.47663866047863e-11,0.607481915103266
"973","CLEC7A",0.642740452317412,0.114616250615353,0.00934759896078964,1.12392281339788e-05,1.04533071267951e-10,8.33369784003674e-09,0.0322559101926443,0.201028540247436
"974","KLRC1",0.103813545183516,4.8180845385695e-10,0.000625513314686374,0.000364186745610738,0,0.227302700101356,0.00857670086996155,0.659317353303061
"975","GPRC5D",0.118280632187672,0.0156203095349207,0.000217490669725483,0.0172591406441323,1.08412885284349e-08,0.0750777140901697,0,0.773544702032092
"976","FAM234B",0.550224318073654,0.0353783216353418,0.0676031304437838,0.0122214738339516,0.000176022929988767,0,2.57505773797529e-08,0.334396707332703
"977","GSG1",0.338056509788009,0.00102257935838126,0.0270515772311308,0.00810601099808864,0,0,0,0.625763322624391
"978","PLBD1",0.134324903854829,0.397462731288598,0.000939811528545386,0.00365298767916409,0.0169281316377843,0.0781437942934667,0.0182280041232812,0.350319635594331
"979","PLCZ1",0.426341157762035,0.0187724663157429,0.0123547621443975,0.000151018023770551,0.0054757255198185,4.21979909697499e-09,0,0.536904866014437
"980","PDE3A",0.0724754091101184,0.0463384554856916,0.0010601752843482,0.0147731500592784,0.0310853890535331,0.0126105089049887,2.41717746948935e-09,0.821656909684864
"981","SOX5",0.474204847050492,0.0498697845233249,0.051464612092797,0.019121999759608,7.58519679176297e-10,1.08965955188417e-08,1.56990348460773e-09,0.405338743348759
"982","ARNTL2",0.123325698915915,0.303706952087762,9.84146546812205e-05,0.0358071531116285,1.97205947008196e-08,0.00517487784922801,4.74823189287036e-07,0.531886408837002
"983","SMCO2",0.000942989721909873,0.075427609231021,1.87225006710911e-05,0.00872941092826887,0,0,0,0.914881267618129
"984","FAR2",0.102193512559879,2.0787799028264e-10,0.0170397709753554,0.000875179447427011,0.023360664373049,0,1.40359628471128e-09,0.856530871032815
"985","LINC02386",0.150436018944692,0.0524186369649551,0.00594487341847709,0.00678851342026105,0.0136399252247715,0,0.180815949069525,0.589956082957319
"986","TWF1",0.0159649373602712,0.0807996149536474,0.00611496660048695,0.0137401908957112,0,0.0977665615313419,0,0.785613728658541
"987","NELL2",0.289832358652055,0.182995863458436,0.0345906825635733,0.00404692413031871,0.00839277475478493,0.0483151680908201,1.74144701414169e-09,0.431826226608564
"988","DBX2",0.319872972071854,0.224774499312363,0.0102483506719206,0.00198381121013025,0,0.0071810615807275,0,0.435939305153004
"989","C12orf54",0.00716885006311347,0,0.0332434446747212,0.0019889745086343,0,0.0656288713996228,0,0.891969859353908
"990","RND1",0.221863127078057,7.55399466687628e-10,0.00737418069467411,0.00165736790395718,0,0.146894678041057,0,0.622210645526856
"991","DHH",0.251079164894882,0.024777178167924,0.000969536358969373,0.00723185144147316,0.0217323308779404,5.42359850723166e-09,2.82150911492549e-09,0.694209930013703
"992","TUBA1C",0.062756273227976,0.11580058557145,0.00718669513938122,0.000409272992959953,0.000745425968742891,0.189827791416204,2.53244641808805e-06,0.623271423236867
"993","FAIM2",0.0180299171678732,0.300787968542533,0.046246183438975,0.00796226643414942,0.0360770096817252,0,0,0.590896654734744
"994","AQP5",0.0568727149805189,0.10268950462507,0.00253927570152418,0.0087803271373353,1.41293690320509e-09,1.33926068102027e-09,0.0243649186058293,0.804753256197525
"995","GPD1",0.00159149393972663,0.0641137947118397,0.00949050997899695,0.00468671456060832,0.0185673105600164,3.07629227416936e-09,0,0.90155017317252
"996","FAM186A",0.210733690776069,0.1254060422817,0.000402550073702904,0.00759684463048757,0.00926405029155386,0.00681718740679243,0.0649695121753731,0.574810122364321
"997","GALNT6",0.304192322771862,0.161653381002658,0.0652675547656742,0.000404490155900557,0.00802162789822898,0.0561609394403827,1.20331026421656e-10,0.404299683844963
"998","SLC4A8",0.22089199136161,1.07122308635054e-10,0.0118022837418286,0.0022121979313444,0.00917088357280064,0,0.0291104534047225,0.726812189880572
"999","LINC00592",0.0176837245861979,0.29001562134405,0.00153739245182175,0.00502677235002026,0.0150272907136514,0,0,0.670709198554258
"1000","KRT86",0,0,0.00218910385386579,0.00413240133036993,0.0242165142318432,0,0,0.969461980583921
"1001","KRT81",0,0.0426386390237247,0.0128073477592012,0.0187891913037452,0.0252040402254866,8.12400957316388e-10,1.28325605504263e-10,0.900560780747116
"1002","KRT6B",0.318116582608375,0.0122199391536093,0.0384294820787424,0.01261134088995,3.17662733887285e-10,0,0,0.61862265495166
"1003","KRT6C",0.568146687650997,0.0487173268197452,0.0564421957636147,0.016360207893614,0,0,0,0.310333581872029
"1004","KRT6A",0.577050936614071,0.00313942834913914,0.0229121694118026,0.00201320056748073,0,0,1.49309836516489e-10,0.394884264908196
"1005","KRT74",0.0443956444649326,0.0254275121107508,0.00763107710981973,0.0141388647564157,0.0244774551110187,0.0356192132136478,0.0325437482525148,0.8157664849809
"1006","KRT77",0.617550840588994,0.08347472241125,0.0122834274934435,0.00406674748223774,0,0.0399344823842226,0,0.242689779639852
"1007","KRT79",0.0342504702750349,0.105560397747198,0.0914966224867998,0.00346151376029771,0.0165254459073442,0,0,0.748705549823326
"1008","PPP1R1A",0.00655621095587658,0.0768961430137322,0.0154513398254845,0.000881357526870278,0,0,0,0.900214948678036
"1009","MMP19",0.207789541864303,1.05218989005336e-09,0.00331614428684445,0.0027070188643972,6.31257305463691e-11,0.144634508641155,0.0187818645875778,0.622770920640408
"1010","RDH16",0.244899820855099,0.135096607325086,0.0189060682387904,0.0010810145547427,0,0.0125651039386604,0.0465851896105271,0.540866195477094
"1011","ARHGAP9",0.19576158618619,0.0224993961020616,0.00387754665217975,0.00107271781678012,2.48452137250495e-10,0.208050653764996,0.0269829170753475,0.541755182153992
"1012","AGAP2",0.0960193901333875,0.164368649958361,0.000782833826697013,0.000226795014574825,5.69113209873739e-10,0,0.028102869524463,0.710499460973403
"1013","CYP27B1",0.117642981579028,0,0.00534011909409451,0.00116999636064778,0,0,0,0.87584690296623
"1014","AVPR1A",0.00773509892340247,0.0341586927773533,0.018292814759742,0.00169540787304025,0.0409665924605983,0.116907634878841,0.000928131317301012,0.779315627009722
"1015","C12orf56",0.0377762093356884,0.165671740639792,0.000124620940455917,8.62960105475848e-05,0.0410835106475719,0.0288126898790343,0,0.72644493254691
"1016","WIF1",0.401561876317235,0.0306350555400683,0.0598010181124405,0.006346028819158,0,0.0102556443769172,0.0743052321748201,0.417095144659361
"1017","HMGA2",0,0,0.00522253712189044,0.00385279778141312,0.0263044167275416,0,0.0525036072520874,0.912116641117067
"1018","IL22",0.314744322554006,0.318894610788143,0.0308591655278777,0.00258424236544149,0,0.0606283523972786,0,0.272289306367252
"1019","LYZ",0.310323543844178,0.354000796435376,0.00804496933104405,0.000337477051625919,0.00167482912989581,0.0595310542979929,1.38421403244727e-09,0.266087328525674
"1020","TSPAN8",0.157081383675161,0.0960136830555291,0.0860576457277489,0.00879101640671049,0.0124046627486776,0.0154636594603782,9.97859060573394e-10,0.624187947927936
"1021","CSRP2",0.0463467571696374,0.342679054613626,0.0160143844170073,0.00303406410939337,0,0.25815990449579,0,0.333765835194546
"1022","SYT1",0.224591957019292,2.08185932993857e-10,0.0404540070989356,0.00421335467288917,0,0.0251198473966295,2.2080673042551e-10,0.705620833383261
"1023","ACSS3",0.22842673266418,0.100697209999708,0.0699871233955504,0.0106701422746756,0.00644283069088648,0,0,0.583775960974999
"1024","NTS",0,0.0254864768014807,0.0111161786820518,0.0116063328438985,0,1.45654486482684e-09,1.46313168118854e-10,0.951791010069711
"1025","ELK3",0.15941479177799,0.0150737351663675,0.000615469736756815,0.00382342593822682,6.67224659005813e-07,5.97528470335806e-09,0.00284715358799544,0.81822475059272
"1026","CFAP54",0.042910405232449,0,0.0591172237386802,0.0175984624329627,0,0,0,0.880373908595908
"1027","SYCP3",0.33729609358603,0.264693373947079,0.0590048710945654,0.000972437780224084,3.00468372047411e-10,0,1.36084450459298e-09,0.338033221930789
"1028","NUAK1",0.483138405086004,0.102190544831383,0.0459080500557978,0.00449964000825185,0,0,3.08317739740665e-10,0.364263359710245
"1029","WSCD2",0,0.0562602066316404,0.0809968712367016,0.00668564020353847,0.00437068839914185,0.142717166317289,0,0.708969427211689
"1030","SELPLG",0.252119020885683,0.0690403202604333,0.00695135831909497,0.00238867957216498,0,0.146866183684115,0,0.522634437278508
"1031","MYO1H",0.0639696591152719,0.390531909070232,0.0110303305383711,0.00985587935609214,0.0256504174287456,0,0,0.498961804491287
"1032","CCDC63",8.51215384711451e-10,0.0415775972957638,0.000186975545442383,0.00619777620975374,0.0440930359430965,0,0.00495836116917756,0.902986252985551
"1033","ADAM1B",0.29435211566731,0.104973666896198,0.0288853083537408,0.00837192072016862,0.0380876170286711,0,5.45165166895284e-10,0.525329370788746
"1034","OAS1",0.210539041018614,0.228248204111995,0.0116106067291168,6.37259266438043e-05,0,0,0.0392503656056773,0.510288056607953
"1035","OAS3",0.226109000482019,0.189872758265577,0.064121693692054,0.00178261120478765,0.0152603731592152,0.0187470818495157,0,0.484106481346832
"1036","OAS2",0.307375149904503,0.100730953264125,0.033495274128394,0.000517856325962203,5.51520310125333e-10,7.72950633997587e-10,0.102105141916004,0.455775623136542
"1037","LINC00173",0.446795022218693,0.0895290770229577,0.00673998867606381,6.34941865772622e-07,0,0.00431480505766459,0,0.452620472082755
"1038","CABP1",0.268963398921343,0.0920287445168136,3.94471725312952e-05,0.0183753274400658,0,0,3.60787512546056e-10,0.620593081588459
"1039","OASL",0.481387971886198,0.0776144188788296,0.0389165360993917,0.00484648138974213,0,0.0966247341819646,1.64870798017248e-10,0.300609857399003
"1040","CFAP251",0.164268473631229,0.311783819695976,0.0151949668590699,2.52741828777542e-05,0,0.0469537757492116,3.14811672925e-09,0.461773686733518
"1041","TMEM132B",0.433574752881747,4.1108051128409e-09,0.00164603985583207,0.00172526168991518,1.76554580412472e-10,0.0301108839263646,1.69177609548127e-09,0.532943055667006
"1042","GJB2",0.506495197713887,0.0566858974668445,0.0342499934477939,0.0100799329669582,0.00511281679255042,0,0,0.387376161611966
"1043","GJB6",0.320889525542551,0.165200373364975,0.0206299863937221,0.00984429841501371,0.0430094675619934,0.0484016767311206,0,0.392024671990624
"1044","SKA3",0.102283554113862,0.0286765535636004,0.0208351013811822,0.00573655824965259,0,0.0874976262934374,2.93142146896899e-09,0.754970603466844
"1045","LINC00540",0.00421407380996915,0.161992829941437,0.00914824288955006,0.00531479312569703,3.95755011456176e-10,1.02204036070746e-10,0,0.819330059735388
"1046","LINC00327",0.392040789218767,0.072603132277845,0.0297336745306262,0.0039445691691345,1.99248335761840e-09,0.0150180946578231,0.0663127959865413,0.420346942166779
"1047","ATP12A",0.262793486188507,0.137309962549214,0.00261118107787996,0.000108152696415841,0,0.0370412173243242,4.61446394356704e-09,0.560135995549196
"1048","LINC00412",0.341366574449172,0,0.0244520156553669,0.00312133739534658,0,1.28588385492698e-10,0.0132681513440265,0.617791921027499
"1049","UBE2L5",0.303213234744457,0,0.00292367152776554,0.00452357392246843,0,0,0,0.689339519805309
"1050","ALOX5AP",0.161177253612955,0.0897420910714753,3.05182966715113e-05,0.00119140767918338,4.2677437158763e-10,0.23847786527201,0,0.509380863640931
"1051","N4BP2L1",0.463114826286481,0.0626586012610299,0.0525203075836859,0.0174305984142058,0,0,0,0.404275666454597
"1052","EPSTI1",0.360564909147405,0.0884611687980902,0.0177993899972095,8.87757543277413e-06,0.00363466378834956,0.00965525382346227,0.122645762235832,0.397229974634218
"1053","SCEL",0.437661323385855,0.0500713630075473,0.0696881042008071,0.0160425430514335,0,0,1.19922245482431e-09,0.426536665155135
"1054","GPR183",0.28967241775804,0.132743148239869,0.00749926177308646,0.00157660958119192,9.33639218269217e-11,0.0113669139727634,0,0.557141648581686
"1055","SLC10A2",0.168669174952615,0.0419842019534778,9.270663048574e-08,0.000632472024520125,0.0368938688321866,0,7.45195048695229e-10,0.751820188785375
"1056","COL4A1",0.203427596307547,0.249666288895791,0.00699261847273133,0.00864311833894538,0.0144954338075203,0,0.0027093099368709,0.514065634240595
"1057","PRECSIT",0.181418704189423,0.0210254219532562,0.0211802623504956,0.00912354773151976,0.0155269555716565,0,1.86115142166921e-10,0.751725108017534
"1058","PNP",0.144679715028813,0.342456140950071,0.0376632326893959,0.00350092609968112,0.00360205183719708,0.146008215441095,0,0.322089717953746
"1059","TRDC",0.0773748575161015,0,6.32176456051355e-05,0.0261574682408116,0,4.12951632049182e-08,0.0179902127318035,0.878414202570515
"1060","CMTM5",0.212091887213431,0.0660596275982056,0.0147186163451116,0.000724727966261926,0,0.120592163499501,0,0.585812977377489
"1061","CPNE6",0.205561595159289,0.118953328248321,0.0532030749766785,0.0274922858912171,2.61457405147596e-10,0,0.0780033822013842,0.516786333261653
"1062","PSME2",0.143269976349988,0.0688714041086077,0.00771980612915187,0.000286127486970704,0.0571069282062958,1.36060230932597e-08,0.0158261274246652,0.706919616688297
"1063","IRF9",0.0954895429296963,0.102561500115717,0.00088170931513298,0.00136121597964337,0.00528910629331998,0,0.0165888271775843,0.777828098188906
"1064","TGM1",0.145874713106728,0.341188250882425,0.0239941686395676,0.000658979448211717,0.0164322004088928,0.098494681264452,0.0339847975404674,0.339372208709255
"1065","GZMB",0.38462898377497,0.243947318820248,0.0270766907199025,0.000206452725154123,0.018993607438911,0,1.14914220734533e-10,0.3251469464059
"1066","COCH",0.157681623843335,0.0416194002585419,0.0505634943858996,0.0175921141130635,0.000802731883240458,1.4393702548478e-10,9.10814977872565e-10,0.731740634461168
"1067","PAX9",0.088219865085122,0.121015974345707,0.0172995074396906,0.00901881202149041,0.0292089562514513,0,0,0.735236884856539
